2020-10-04 23:37:49,432:INFO:--- Initialize Spreadsheet [in mas.py:19]
2020-10-04 23:38:09,457:INFO:--- Initialize Google Drive [in mas.py:23]
2020-10-04 23:38:09,457:INFO:--- Initialize Slack [in mas.py:27]
2020-10-04 23:38:09,457:INFO:--- Initialize Zoom [in mas.py:31]
2020-10-04 23:38:09,457:INFO:--- Initialize Email [in mas.py:35]
2020-10-04 23:38:09,457:INFO:--- Setup Zoom [in /mnt/g/work/lior/zoom.py:73]
2020-10-04 23:48:56,403:INFO:--- Update Campuscafe Course Schedule Sheet from df [in /mnt/g/work/lior/sheet.py:50]
2020-10-04 23:49:14,757:INFO:--- Initialize Spreadsheet [in mas.py:19]
2020-10-04 23:49:59,863:INFO:--- Initialize Google Drive [in mas.py:23]
2020-10-04 23:49:59,863:INFO:--- Initialize Slack [in mas.py:27]
2020-10-04 23:49:59,863:INFO:--- Initialize Zoom [in mas.py:31]
2020-10-04 23:49:59,864:INFO:--- Initialize Email [in mas.py:35]
2020-10-04 23:49:59,864:INFO:--- Setup Zoom [in /mnt/g/work/lior/zoom.py:73]
2020-10-04 23:58:11,084:INFO:--- Initialize Spreadsheet [in mas.py:19]
2020-10-04 23:58:28,450:INFO:--- Initialize Google Drive [in mas.py:23]
2020-10-04 23:58:28,450:INFO:--- Initialize Slack [in mas.py:27]
2020-10-04 23:58:28,450:INFO:--- Initialize Zoom [in mas.py:31]
2020-10-04 23:58:28,450:INFO:--- Initialize Email [in mas.py:35]
2020-10-04 23:58:28,450:INFO:--- Setup Zoom [in /mnt/g/work/lior/zoom.py:73]
2020-10-05 00:00:21,172:INFO:--- Initialize Spreadsheet [in mas.py:19]
2020-10-05 00:00:37,238:INFO:--- Initialize Google Drive [in mas.py:23]
2020-10-05 00:00:37,238:INFO:--- Initialize Slack [in mas.py:27]
2020-10-05 00:00:37,238:INFO:--- Initialize Zoom [in mas.py:31]
2020-10-05 00:00:37,239:INFO:--- Initialize Email [in mas.py:35]
2020-10-05 00:00:37,239:INFO:--- Setup Zoom [in /mnt/g/work/lior/zoom.py:73]
2020-10-05 23:54:14,550:INFO:--- Initialize Spreadsheet [in mas.py:19]
2020-10-05 23:54:14,575:INFO:--- Initialize Google Drive [in mas.py:23]
2020-10-05 23:54:14,575:INFO:--- Initialize Slack [in mas.py:27]
2020-10-05 23:54:14,575:INFO:--- Initialize Zoom [in mas.py:31]
2020-10-05 23:54:14,597:INFO:--- Initialize Email [in mas.py:35]
2020-10-05 23:54:46,529:INFO:--- Initialize Spreadsheet [in mas.py:20]
2020-10-05 23:54:46,529:INFO:--- Initialize Google Drive [in mas.py:24]
2020-10-05 23:54:46,529:INFO:--- Initialize Slack [in mas.py:28]
2020-10-05 23:54:46,529:INFO:--- Initialize Zoom [in mas.py:32]
2020-10-05 23:54:46,529:INFO:--- Initialize Email [in mas.py:36]
2020-10-05 23:54:46,529:INFO:--- Setup Zoom [in /mnt/g/work/lior/zoom.py:74]
2020-10-05 23:55:13,173:INFO:--- Initialize Spreadsheet [in mas.py:18]
2020-10-05 23:55:13,173:INFO:--- Initialize Google Drive [in mas.py:22]
2020-10-05 23:55:13,173:INFO:--- Initialize Slack [in mas.py:26]
2020-10-05 23:55:13,173:INFO:--- Initialize Zoom [in mas.py:30]
2020-10-05 23:55:13,173:INFO:--- Initialize Email [in mas.py:34]
2020-10-05 23:55:20,852:INFO:--- Initialize Spreadsheet [in mas.py:20]
2020-10-05 23:55:20,852:INFO:--- Initialize Google Drive [in mas.py:24]
2020-10-05 23:55:20,852:INFO:--- Initialize Slack [in mas.py:28]
2020-10-05 23:55:20,852:INFO:--- Initialize Zoom [in mas.py:32]
2020-10-05 23:55:20,852:INFO:--- Initialize Email [in mas.py:36]
2020-10-05 23:55:20,852:INFO:--- Setup Zoom [in /mnt/g/work/lior/zoom.py:74]
2020-10-06 00:57:53,898:INFO:--- Initialize Spreadsheet [in mas.py:20]
2020-10-06 00:57:53,898:INFO:--- Initialize Google Drive [in mas.py:24]
2020-10-06 00:57:53,898:INFO:--- Initialize Slack [in mas.py:28]
2020-10-06 00:57:53,898:INFO:--- Initialize Zoom [in mas.py:32]
2020-10-06 00:57:53,898:INFO:--- Initialize Email [in mas.py:36]
2020-10-06 00:57:53,898:INFO:--- Setup Zoom [in /mnt/g/work/lior/zoom.py:75]
2020-10-06 00:58:24,563:INFO:--- Initialize Spreadsheet [in mas.py:20]
2020-10-06 00:58:24,564:INFO:--- Initialize Google Drive [in mas.py:24]
2020-10-06 00:58:24,564:INFO:--- Initialize Slack [in mas.py:28]
2020-10-06 00:58:24,564:INFO:--- Initialize Zoom [in mas.py:32]
